date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:53:39	109/109	---MCZ	200	added ('OK')	text/plain	etag:%22488081-1680914302;gz%22	https://dellawer.com/robots.txt		(from )
15:53:39	45872/45872	---MCZ	200	added ('OK')	text/html	etag:%22489133-1680950901;gz%22	https://dellawer.com/products/vors/?utm_source=K1&utm_medium=1076&utm_campaign=KP8&utm_content=ABC&fbclid=IwAR33nl5tiKy3Z_2cxCE8WYf-4FatNKc48bs1izncFkdaOIz-6swPFS18Ocw_aem_ASgMrdPFec0_uHZa-4SGg0xZ_MtpRzR2p1lbW8Pr7h2Nwq4nF70G99z0jREud6XqEwKWYzk-psKjEeU07Ga1WVkmq4yB7VbJPE2IaLGDhxZWeysgVSHrsRwftL5lnKS7re8	C:/My%20Web%20Sites/Vova%20website%201/dellawer.com/products/vors/indexbb68.html	(from )
15:53:39	49915/49915	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Aug%202021%2012:25:02%20GMT	https://dellawer.com/wp-content/uploads/2021/08/Cloth-Brush-1.jpg	C:/My%20Web%20Sites/Vova%20website%201/dellawer.com/wp-content/uploads/2021/08/Cloth-Brush-1.jpg	(from https://dellawer.com/products/vors/?utm_source=K1&utm_medium=1076&utm_campaign=KP8&utm_content=ABC&fbclid=IwAR33nl5tiKy3Z_2cxCE8WYf-4FatNKc48bs1izncFkdaOIz-6swPFS18Ocw_aem_ASgMrdPFec0_uHZa-4SGg0xZ_MtpRzR2p1lbW8Pr7h2Nwq4nF70G99z0jREud6XqEwKWYzk-psKjEeU07Ga1WVkmq4yB7VbJPE2IaLGDhxZWeysgVSHrsRwftL5lnKS7re8)
15:53:39	45872/45872	---MCZ	200	added ('OK')	text/html	etag:%22489133-1680950901;gz%22	https://dellawer.com/products/vors/	C:/My%20Web%20Sites/Vova%20website%201/dellawer.com/products/vors/index.html	(from https://dellawer.com/products/vors/?utm_source=K1&utm_medium=1076&utm_campaign=KP8&utm_content=ABC&fbclid=IwAR33nl5tiKy3Z_2cxCE8WYf-4FatNKc48bs1izncFkdaOIz-6swPFS18Ocw_aem_ASgMrdPFec0_uHZa-4SGg0xZ_MtpRzR2p1lbW8Pr7h2Nwq4nF70G99z0jREud6XqEwKWYzk-psKjEeU07Ga1WVkmq4yB7VbJPE2IaLGDhxZWeysgVSHrsRwftL5lnKS7re8)
15:53:39	109538/109538	---M-Z	200	added ('OK')	application/x-javascript	date:Sat,%2008%20Apr%202023%2015:53:39%20GMT	https://connect.facebook.net/en_US/fbevents.js	C:/My%20Web%20Sites/Vova%20website%201/connect.facebook.net/en_US/fbevents.js	(from https://dellawer.com/products/vors/?utm_source=K1&utm_medium=1076&utm_campaign=KP8&utm_content=ABC&fbclid=IwAR33nl5tiKy3Z_2cxCE8WYf-4FatNKc48bs1izncFkdaOIz-6swPFS18Ocw_aem_ASgMrdPFec0_uHZa-4SGg0xZ_MtpRzR2p1lbW8Pr7h2Nwq4nF70G99z0jREud6XqEwKWYzk-psKjEeU07Ga1WVkmq4yB7VbJPE2IaLGDhxZWeysgVSHrsRwftL5lnKS7re8)
15:53:40	85656/85656	---M-Z	200	added ('OK')	application/javascript	etag:W/%2228feccc0-14e98%22	https://code.jquery.com/jquery-2.2.2.min.js	C:/My%20Web%20Sites/Vova%20website%201/code.jquery.com/jquery-2.2.2.min.js	(from https://dellawer.com/products/vors/?utm_source=K1&utm_medium=1076&utm_campaign=KP8&utm_content=ABC&fbclid=IwAR33nl5tiKy3Z_2cxCE8WYf-4FatNKc48bs1izncFkdaOIz-6swPFS18Ocw_aem_ASgMrdPFec0_uHZa-4SGg0xZ_MtpRzR2p1lbW8Pr7h2Nwq4nF70G99z0jREud6XqEwKWYzk-psKjEeU07Ga1WVkmq4yB7VbJPE2IaLGDhxZWeysgVSHrsRwftL5lnKS7re8)
15:53:40	10088/10088	---M-Z	200	added ('OK')	text/css	date:Sat,%2008%20Oct%202022%2020:56:13%20GMT	https://dellawer.com/wp-content/themes/aleestore/css/style.css?ver=6.0.3	C:/My%20Web%20Sites/Vova%20website%201/dellawer.com/wp-content/themes/aleestore/css/style1eb7.css	(from https://dellawer.com/products/vors/?utm_source=K1&utm_medium=1076&utm_campaign=KP8&utm_content=ABC&fbclid=IwAR33nl5tiKy3Z_2cxCE8WYf-4FatNKc48bs1izncFkdaOIz-6swPFS18Ocw_aem_ASgMrdPFec0_uHZa-4SGg0xZ_MtpRzR2p1lbW8Pr7h2Nwq4nF70G99z0jREud6XqEwKWYzk-psKjEeU07Ga1WVkmq4yB7VbJPE2IaLGDhxZWeysgVSHrsRwftL5lnKS7re8)
15:53:40	103361/103361	---M-Z	200	added ('OK')	text/css	date:Sat,%2008%20Oct%202022%2020:56:12%20GMT	https://dellawer.com/wp-includes/css/dist/block-library/style.css?ver=6.0.3	C:/My%20Web%20Sites/Vova%20website%201/dellawer.com/wp-includes/css/dist/block-library/style1eb7.css	(from https://dellawer.com/products/vors/?utm_source=K1&utm_medium=1076&utm_campaign=KP8&utm_content=ABC&fbclid=IwAR33nl5tiKy3Z_2cxCE8WYf-4FatNKc48bs1izncFkdaOIz-6swPFS18Ocw_aem_ASgMrdPFec0_uHZa-4SGg0xZ_MtpRzR2p1lbW8Pr7h2Nwq4nF70G99z0jREud6XqEwKWYzk-psKjEeU07Ga1WVkmq4yB7VbJPE2IaLGDhxZWeysgVSHrsRwftL5lnKS7re8)
15:53:41	1641/1641	---M-Z	200	added ('OK')	text/css	date:Sat,%2008%20Oct%202022%2020:56:13%20GMT	https://dellawer.com/wp-content/themes/aleestore/css/timer.css?ver=6.0.3	C:/My%20Web%20Sites/Vova%20website%201/dellawer.com/wp-content/themes/aleestore/css/timer1eb7.css	(from https://dellawer.com/products/vors/?utm_source=K1&utm_medium=1076&utm_campaign=KP8&utm_content=ABC&fbclid=IwAR33nl5tiKy3Z_2cxCE8WYf-4FatNKc48bs1izncFkdaOIz-6swPFS18Ocw_aem_ASgMrdPFec0_uHZa-4SGg0xZ_MtpRzR2p1lbW8Pr7h2Nwq4nF70G99z0jREud6XqEwKWYzk-psKjEeU07Ga1WVkmq4yB7VbJPE2IaLGDhxZWeysgVSHrsRwftL5lnKS7re8)
15:53:41	3271/3271	---M-Z	200	added ('OK')	text/css	date:Sat,%2008%20Oct%202022%2020:56:13%20GMT	https://dellawer.com/wp-content/themes/aleestore/css/slick.css?ver=6.0.3	C:/My%20Web%20Sites/Vova%20website%201/dellawer.com/wp-content/themes/aleestore/css/slick1eb7.css	(from https://dellawer.com/products/vors/?utm_source=K1&utm_medium=1076&utm_campaign=KP8&utm_content=ABC&fbclid=IwAR33nl5tiKy3Z_2cxCE8WYf-4FatNKc48bs1izncFkdaOIz-6swPFS18Ocw_aem_ASgMrdPFec0_uHZa-4SGg0xZ_MtpRzR2p1lbW8Pr7h2Nwq4nF70G99z0jREud6XqEwKWYzk-psKjEeU07Ga1WVkmq4yB7VbJPE2IaLGDhxZWeysgVSHrsRwftL5lnKS7re8)
15:53:41	8709/8709	---M-Z	200	added ('OK')	text/css	date:Sat,%2008%20Oct%202022%2020:56:13%20GMT	https://dellawer.com/wp-content/themes/aleestore/css/settings.css?ver=6.0.3	C:/My%20Web%20Sites/Vova%20website%201/dellawer.com/wp-content/themes/aleestore/css/settings1eb7.css	(from https://dellawer.com/products/vors/?utm_source=K1&utm_medium=1076&utm_campaign=KP8&utm_content=ABC&fbclid=IwAR33nl5tiKy3Z_2cxCE8WYf-4FatNKc48bs1izncFkdaOIz-6swPFS18Ocw_aem_ASgMrdPFec0_uHZa-4SGg0xZ_MtpRzR2p1lbW8Pr7h2Nwq4nF70G99z0jREud6XqEwKWYzk-psKjEeU07Ga1WVkmq4yB7VbJPE2IaLGDhxZWeysgVSHrsRwftL5lnKS7re8)
15:53:41	6138/6138	---M-Z	200	added ('OK')	text/css	date:Sat,%2008%20Oct%202022%2020:56:13%20GMT	https://dellawer.com/wp-content/themes/aleestore/css/normalize.css?ver=6.0.3	C:/My%20Web%20Sites/Vova%20website%201/dellawer.com/wp-content/themes/aleestore/css/normalize1eb7.css	(from https://dellawer.com/products/vors/?utm_source=K1&utm_medium=1076&utm_campaign=KP8&utm_content=ABC&fbclid=IwAR33nl5tiKy3Z_2cxCE8WYf-4FatNKc48bs1izncFkdaOIz-6swPFS18Ocw_aem_ASgMrdPFec0_uHZa-4SGg0xZ_MtpRzR2p1lbW8Pr7h2Nwq4nF70G99z0jREud6XqEwKWYzk-psKjEeU07Ga1WVkmq4yB7VbJPE2IaLGDhxZWeysgVSHrsRwftL5lnKS7re8)
15:53:42	3597/3597	---M-Z	200	added ('OK')	text/css	date:Sat,%2008%20Oct%202022%2020:56:13%20GMT	https://dellawer.com/wp-content/themes/aleestore/css/style-frontpage.css?ver=6.0.3	C:/My%20Web%20Sites/Vova%20website%201/dellawer.com/wp-content/themes/aleestore/css/style-frontpage1eb7.css	(from https://dellawer.com/products/vors/?utm_source=K1&utm_medium=1076&utm_campaign=KP8&utm_content=ABC&fbclid=IwAR33nl5tiKy3Z_2cxCE8WYf-4FatNKc48bs1izncFkdaOIz-6swPFS18Ocw_aem_ASgMrdPFec0_uHZa-4SGg0xZ_MtpRzR2p1lbW8Pr7h2Nwq4nF70G99z0jREud6XqEwKWYzk-psKjEeU07Ga1WVkmq4yB7VbJPE2IaLGDhxZWeysgVSHrsRwftL5lnKS7re8)
15:53:42	288600/288600	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2008%20Oct%202022%2020:56:12%20GMT	https://dellawer.com/wp-includes/js/jquery/jquery.js?ver=3.6.0	C:/My%20Web%20Sites/Vova%20website%201/dellawer.com/wp-includes/js/jquery/jqueryaf6c.js	(from https://dellawer.com/products/vors/?utm_source=K1&utm_medium=1076&utm_campaign=KP8&utm_content=ABC&fbclid=IwAR33nl5tiKy3Z_2cxCE8WYf-4FatNKc48bs1izncFkdaOIz-6swPFS18Ocw_aem_ASgMrdPFec0_uHZa-4SGg0xZ_MtpRzR2p1lbW8Pr7h2Nwq4nF70G99z0jREud6XqEwKWYzk-psKjEeU07Ga1WVkmq4yB7VbJPE2IaLGDhxZWeysgVSHrsRwftL5lnKS7re8)
15:53:42	25300/25300	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2008%20Oct%202022%2020:56:12%20GMT	https://dellawer.com/wp-includes/js/jquery/jquery-migrate.js?ver=3.3.2	C:/My%20Web%20Sites/Vova%20website%201/dellawer.com/wp-includes/js/jquery/jquery-migrated617.js	(from https://dellawer.com/products/vors/?utm_source=K1&utm_medium=1076&utm_campaign=KP8&utm_content=ABC&fbclid=IwAR33nl5tiKy3Z_2cxCE8WYf-4FatNKc48bs1izncFkdaOIz-6swPFS18Ocw_aem_ASgMrdPFec0_uHZa-4SGg0xZ_MtpRzR2p1lbW8Pr7h2Nwq4nF70G99z0jREud6XqEwKWYzk-psKjEeU07Ga1WVkmq4yB7VbJPE2IaLGDhxZWeysgVSHrsRwftL5lnKS7re8)
15:53:43	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2008%20Apr%202023%2015:53:42%20GMT	https://dellawer.com/products/vors/!	C:/My%20Web%20Sites/Vova%20website%201/dellawer.com/products/vors/!	(from https://dellawer.com/products/vors/?utm_source=K1&utm_medium=1076&utm_campaign=KP8&utm_content=ABC&fbclid=IwAR33nl5tiKy3Z_2cxCE8WYf-4FatNKc48bs1izncFkdaOIz-6swPFS18Ocw_aem_ASgMrdPFec0_uHZa-4SGg0xZ_MtpRzR2p1lbW8Pr7h2Nwq4nF70G99z0jREud6XqEwKWYzk-psKjEeU07Ga1WVkmq4yB7VbJPE2IaLGDhxZWeysgVSHrsRwftL5lnKS7re8)
15:53:43	111061/111061	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Aug%202021%2012:25:02%20GMT	https://dellawer.com/wp-content/uploads/2021/08/Cloth-Brush-2.jpg	C:/My%20Web%20Sites/Vova%20website%201/dellawer.com/wp-content/uploads/2021/08/Cloth-Brush-2.jpg	(from https://dellawer.com/products/vors/?utm_source=K1&utm_medium=1076&utm_campaign=KP8&utm_content=ABC&fbclid=IwAR33nl5tiKy3Z_2cxCE8WYf-4FatNKc48bs1izncFkdaOIz-6swPFS18Ocw_aem_ASgMrdPFec0_uHZa-4SGg0xZ_MtpRzR2p1lbW8Pr7h2Nwq4nF70G99z0jREud6XqEwKWYzk-psKjEeU07Ga1WVkmq4yB7VbJPE2IaLGDhxZWeysgVSHrsRwftL5lnKS7re8)
15:53:44	80578/80578	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Aug%202021%2012:25:04%20GMT	https://bandatips.com/wp-content/uploads/2021/08/Cloth-Brush-3.jpg	C:/My%20Web%20Sites/Vova%20website%201/bandatips.com/wp-content/uploads/2021/08/Cloth-Brush-3.jpg	(from https://dellawer.com/products/vors/?utm_source=K1&utm_medium=1076&utm_campaign=KP8&utm_content=ABC&fbclid=IwAR33nl5tiKy3Z_2cxCE8WYf-4FatNKc48bs1izncFkdaOIz-6swPFS18Ocw_aem_ASgMrdPFec0_uHZa-4SGg0xZ_MtpRzR2p1lbW8Pr7h2Nwq4nF70G99z0jREud6XqEwKWYzk-psKjEeU07Ga1WVkmq4yB7VbJPE2IaLGDhxZWeysgVSHrsRwftL5lnKS7re8)
15:53:44	56065/56065	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Aug%202021%2012:25:04%20GMT	https://dellawer.com/wp-content/uploads/2021/08/Cloth-Brush-5.jpg	C:/My%20Web%20Sites/Vova%20website%201/dellawer.com/wp-content/uploads/2021/08/Cloth-Brush-5.jpg	(from https://dellawer.com/products/vors/?utm_source=K1&utm_medium=1076&utm_campaign=KP8&utm_content=ABC&fbclid=IwAR33nl5tiKy3Z_2cxCE8WYf-4FatNKc48bs1izncFkdaOIz-6swPFS18Ocw_aem_ASgMrdPFec0_uHZa-4SGg0xZ_MtpRzR2p1lbW8Pr7h2Nwq4nF70G99z0jREud6XqEwKWYzk-psKjEeU07Ga1WVkmq4yB7VbJPE2IaLGDhxZWeysgVSHrsRwftL5lnKS7re8)
15:53:44	211263/211263	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Aug%202021%2012:25:04%20GMT	https://dellawer.com/wp-content/uploads/2021/08/Cloth-Brush-4.jpg	C:/My%20Web%20Sites/Vova%20website%201/dellawer.com/wp-content/uploads/2021/08/Cloth-Brush-4.jpg	(from https://dellawer.com/products/vors/?utm_source=K1&utm_medium=1076&utm_campaign=KP8&utm_content=ABC&fbclid=IwAR33nl5tiKy3Z_2cxCE8WYf-4FatNKc48bs1izncFkdaOIz-6swPFS18Ocw_aem_ASgMrdPFec0_uHZa-4SGg0xZ_MtpRzR2p1lbW8Pr7h2Nwq4nF70G99z0jREud6XqEwKWYzk-psKjEeU07Ga1WVkmq4yB7VbJPE2IaLGDhxZWeysgVSHrsRwftL5lnKS7re8)
15:53:44	28786/28786	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Aug%202021%2012:25:04%20GMT	https://dellawer.com/wp-content/uploads/2021/08/Cloth-Brush-6.jpg	C:/My%20Web%20Sites/Vova%20website%201/dellawer.com/wp-content/uploads/2021/08/Cloth-Brush-6.jpg	(from https://dellawer.com/products/vors/?utm_source=K1&utm_medium=1076&utm_campaign=KP8&utm_content=ABC&fbclid=IwAR33nl5tiKy3Z_2cxCE8WYf-4FatNKc48bs1izncFkdaOIz-6swPFS18Ocw_aem_ASgMrdPFec0_uHZa-4SGg0xZ_MtpRzR2p1lbW8Pr7h2Nwq4nF70G99z0jREud6XqEwKWYzk-psKjEeU07Ga1WVkmq4yB7VbJPE2IaLGDhxZWeysgVSHrsRwftL5lnKS7re8)
15:53:45	57304/57304	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Aug%202021%2012:25:06%20GMT	https://dellawer.com/wp-content/uploads/2021/08/Cloth-Brush-7.jpg	C:/My%20Web%20Sites/Vova%20website%201/dellawer.com/wp-content/uploads/2021/08/Cloth-Brush-7.jpg	(from https://dellawer.com/products/vors/?utm_source=K1&utm_medium=1076&utm_campaign=KP8&utm_content=ABC&fbclid=IwAR33nl5tiKy3Z_2cxCE8WYf-4FatNKc48bs1izncFkdaOIz-6swPFS18Ocw_aem_ASgMrdPFec0_uHZa-4SGg0xZ_MtpRzR2p1lbW8Pr7h2Nwq4nF70G99z0jREud6XqEwKWYzk-psKjEeU07Ga1WVkmq4yB7VbJPE2IaLGDhxZWeysgVSHrsRwftL5lnKS7re8)
15:53:45	145809/145809	---M--	200	added ('OK')	image/jpeg	date:Sat,%2008%20Oct%202022%2016:18:25%20GMT	https://dellawer.com/wp-content/uploads/2022/10/paymethod.jpg	C:/My%20Web%20Sites/Vova%20website%201/dellawer.com/wp-content/uploads/2022/10/paymethod.jpg	(from https://dellawer.com/products/vors/?utm_source=K1&utm_medium=1076&utm_campaign=KP8&utm_content=ABC&fbclid=IwAR33nl5tiKy3Z_2cxCE8WYf-4FatNKc48bs1izncFkdaOIz-6swPFS18Ocw_aem_ASgMrdPFec0_uHZa-4SGg0xZ_MtpRzR2p1lbW8Pr7h2Nwq4nF70G99z0jREud6XqEwKWYzk-psKjEeU07Ga1WVkmq4yB7VbJPE2IaLGDhxZWeysgVSHrsRwftL5lnKS7re8)
15:53:45	115411/115411	---M--	200	added ('OK')	image/jpeg	date:Sun,%2007%20Nov%202021%2015:24:30%20GMT	https://dellawer.com/wp-content/uploads/2021/11/Banner3.jpg	C:/My%20Web%20Sites/Vova%20website%201/dellawer.com/wp-content/uploads/2021/11/Banner3.jpg	(from https://dellawer.com/products/vors/?utm_source=K1&utm_medium=1076&utm_campaign=KP8&utm_content=ABC&fbclid=IwAR33nl5tiKy3Z_2cxCE8WYf-4FatNKc48bs1izncFkdaOIz-6swPFS18Ocw_aem_ASgMrdPFec0_uHZa-4SGg0xZ_MtpRzR2p1lbW8Pr7h2Nwq4nF70G99z0jREud6XqEwKWYzk-psKjEeU07Ga1WVkmq4yB7VbJPE2IaLGDhxZWeysgVSHrsRwftL5lnKS7re8)
15:53:46	16240/16240	---M--	200	added ('OK')	image/gif	date:Sat,%2008%20Oct%202022%2020:56:13%20GMT	https://dellawer.com/wp-content/themes/aleestore/img/loading.gif	C:/My%20Web%20Sites/Vova%20website%201/dellawer.com/wp-content/themes/aleestore/img/loading.gif	(from https://dellawer.com/products/vors/?utm_source=K1&utm_medium=1076&utm_campaign=KP8&utm_content=ABC&fbclid=IwAR33nl5tiKy3Z_2cxCE8WYf-4FatNKc48bs1izncFkdaOIz-6swPFS18Ocw_aem_ASgMrdPFec0_uHZa-4SGg0xZ_MtpRzR2p1lbW8Pr7h2Nwq4nF70G99z0jREud6XqEwKWYzk-psKjEeU07Ga1WVkmq4yB7VbJPE2IaLGDhxZWeysgVSHrsRwftL5lnKS7re8)
15:53:46	5449/5449	---MCZ	200	added ('OK')	application/javascript	etag:W/%22629a354e-1549%22	https://customer.smartsender.eu/js/client/gd.min.js?v2.0.0	C:/My%20Web%20Sites/Vova%20website%201/customer.smartsender.eu/js/client/gd.min081a.js	(from https://dellawer.com/products/vors/?utm_source=K1&utm_medium=1076&utm_campaign=KP8&utm_content=ABC&fbclid=IwAR33nl5tiKy3Z_2cxCE8WYf-4FatNKc48bs1izncFkdaOIz-6swPFS18Ocw_aem_ASgMrdPFec0_uHZa-4SGg0xZ_MtpRzR2p1lbW8Pr7h2Nwq4nF70G99z0jREud6XqEwKWYzk-psKjEeU07Ga1WVkmq4yB7VbJPE2IaLGDhxZWeysgVSHrsRwftL5lnKS7re8)
15:53:46	538994/538994	---M--	200	added ('OK')	image/jpeg	date:Sun,%2007%20Nov%202021%2015:23:28%20GMT	https://dellawer.com/wp-content/uploads/2021/11/Banner-4.jpg	C:/My%20Web%20Sites/Vova%20website%201/dellawer.com/wp-content/uploads/2021/11/Banner-4.jpg	(from https://dellawer.com/products/vors/?utm_source=K1&utm_medium=1076&utm_campaign=KP8&utm_content=ABC&fbclid=IwAR33nl5tiKy3Z_2cxCE8WYf-4FatNKc48bs1izncFkdaOIz-6swPFS18Ocw_aem_ASgMrdPFec0_uHZa-4SGg0xZ_MtpRzR2p1lbW8Pr7h2Nwq4nF70G99z0jREud6XqEwKWYzk-psKjEeU07Ga1WVkmq4yB7VbJPE2IaLGDhxZWeysgVSHrsRwftL5lnKS7re8)
15:53:46	2976/2976	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2008%20Oct%202022%2020:56:13%20GMT	https://dellawer.com/wp-content/themes/aleestore/js/navigation.js?ver=1.0.0	C:/My%20Web%20Sites/Vova%20website%201/dellawer.com/wp-content/themes/aleestore/js/navigation8a54.js	(from https://dellawer.com/products/vors/?utm_source=K1&utm_medium=1076&utm_campaign=KP8&utm_content=ABC&fbclid=IwAR33nl5tiKy3Z_2cxCE8WYf-4FatNKc48bs1izncFkdaOIz-6swPFS18Ocw_aem_ASgMrdPFec0_uHZa-4SGg0xZ_MtpRzR2p1lbW8Pr7h2Nwq4nF70G99z0jREud6XqEwKWYzk-psKjEeU07Ga1WVkmq4yB7VbJPE2IaLGDhxZWeysgVSHrsRwftL5lnKS7re8)
15:53:46	3052/3052	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2008%20Oct%202022%2020:56:13%20GMT	https://dellawer.com/wp-content/themes/aleestore/js/count.js?ver=1.0.0	C:/My%20Web%20Sites/Vova%20website%201/dellawer.com/wp-content/themes/aleestore/js/count8a54.js	(from https://dellawer.com/products/vors/?utm_source=K1&utm_medium=1076&utm_campaign=KP8&utm_content=ABC&fbclid=IwAR33nl5tiKy3Z_2cxCE8WYf-4FatNKc48bs1izncFkdaOIz-6swPFS18Ocw_aem_ASgMrdPFec0_uHZa-4SGg0xZ_MtpRzR2p1lbW8Pr7h2Nwq4nF70G99z0jREud6XqEwKWYzk-psKjEeU07Ga1WVkmq4yB7VbJPE2IaLGDhxZWeysgVSHrsRwftL5lnKS7re8)
15:53:46	1058/1058	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2008%20Oct%202022%2020:56:13%20GMT	https://dellawer.com/wp-content/themes/aleestore/js/main.js?ver=1.0.0	C:/My%20Web%20Sites/Vova%20website%201/dellawer.com/wp-content/themes/aleestore/js/main8a54.js	(from https://dellawer.com/products/vors/?utm_source=K1&utm_medium=1076&utm_campaign=KP8&utm_content=ABC&fbclid=IwAR33nl5tiKy3Z_2cxCE8WYf-4FatNKc48bs1izncFkdaOIz-6swPFS18Ocw_aem_ASgMrdPFec0_uHZa-4SGg0xZ_MtpRzR2p1lbW8Pr7h2Nwq4nF70G99z0jREud6XqEwKWYzk-psKjEeU07Ga1WVkmq4yB7VbJPE2IaLGDhxZWeysgVSHrsRwftL5lnKS7re8)
15:53:47	41556/41556	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2008%20Oct%202022%2020:56:13%20GMT	https://dellawer.com/wp-content/themes/aleestore/js/maskedinput.js?ver=1.0.0	C:/My%20Web%20Sites/Vova%20website%201/dellawer.com/wp-content/themes/aleestore/js/maskedinput8a54.js	(from https://dellawer.com/products/vors/?utm_source=K1&utm_medium=1076&utm_campaign=KP8&utm_content=ABC&fbclid=IwAR33nl5tiKy3Z_2cxCE8WYf-4FatNKc48bs1izncFkdaOIz-6swPFS18Ocw_aem_ASgMrdPFec0_uHZa-4SGg0xZ_MtpRzR2p1lbW8Pr7h2Nwq4nF70G99z0jREud6XqEwKWYzk-psKjEeU07Ga1WVkmq4yB7VbJPE2IaLGDhxZWeysgVSHrsRwftL5lnKS7re8)
15:53:47	1486/1486	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2008%20Oct%202022%2020:56:13%20GMT	https://dellawer.com/wp-content/themes/aleestore/js/previewYouTube.js?ver=1.0.0	C:/My%20Web%20Sites/Vova%20website%201/dellawer.com/wp-content/themes/aleestore/js/previewYouTube8a54.js	(from https://dellawer.com/products/vors/?utm_source=K1&utm_medium=1076&utm_campaign=KP8&utm_content=ABC&fbclid=IwAR33nl5tiKy3Z_2cxCE8WYf-4FatNKc48bs1izncFkdaOIz-6swPFS18Ocw_aem_ASgMrdPFec0_uHZa-4SGg0xZ_MtpRzR2p1lbW8Pr7h2Nwq4nF70G99z0jREud6XqEwKWYzk-psKjEeU07Ga1WVkmq4yB7VbJPE2IaLGDhxZWeysgVSHrsRwftL5lnKS7re8)
